09/23/2013 17:40:37	8
09/23/2013 17:40:42	8
09/23/2013 17:40:47	14
09/23/2013 17:40:52	6
09/23/2013 17:40:57	9
09/23/2013 17:41:02	8
09/23/2013 17:41:07	5
09/23/2013 17:41:12	6
09/23/2013 17:41:17	5
09/23/2013 17:41:22	5
09/23/2013 17:41:27	6
09/23/2013 17:41:32	8
09/23/2013 17:41:37	13
09/23/2013 17:41:42	2
09/23/2013 17:41:47	8
09/23/2013 17:41:52	7
09/23/2013 17:41:57	6
09/23/2013 17:42:02	4
09/23/2013 17:42:07	5
09/23/2013 17:42:12	5
09/23/2013 17:42:17	5
09/23/2013 17:42:22	7
09/23/2013 17:42:27	3
09/23/2013 17:42:32	4
09/23/2013 17:42:37	2
09/23/2013 17:42:42	9
09/23/2013 17:42:47	12
09/23/2013 17:42:52	8
09/23/2013 17:42:57	8
09/23/2013 17:43:02	5
09/23/2013 17:43:07	8
09/23/2013 17:43:12	4
09/23/2013 17:43:17	3
09/23/2013 17:43:22	6
09/23/2013 17:43:27	9
09/23/2013 17:43:32	2
09/23/2013 17:43:37	9
09/23/2013 17:43:42	8
09/23/2013 17:43:47	6
09/23/2013 17:43:52	10
09/23/2013 17:43:57	7
09/23/2013 17:44:02	9
09/23/2013 17:44:07	10
09/23/2013 17:44:12	4
09/23/2013 17:44:17	4
09/23/2013 17:44:22	9
09/23/2013 17:44:27	7
09/23/2013 17:44:32	9
09/23/2013 17:44:37	11
09/23/2013 17:44:42	9
09/23/2013 17:44:47	11
09/23/2013 17:44:52	7
09/23/2013 17:44:57	7
09/23/2013 17:45:02	8
09/23/2013 17:45:07	8
09/23/2013 17:45:12	3
09/23/2013 17:45:17	8
09/23/2013 17:45:22	3
09/23/2013 17:45:27	7
09/23/2013 17:45:32	5
09/23/2013 17:45:37	5
09/23/2013 17:45:42	6
09/23/2013 17:45:47	9
09/23/2013 17:45:52	7
09/23/2013 17:45:57	3
09/23/2013 17:46:02	7
09/23/2013 17:46:07	6
09/23/2013 17:46:12	9
09/23/2013 17:46:17	10
09/23/2013 17:46:22	8
09/23/2013 17:46:27	10
09/23/2013 17:46:32	7
09/23/2013 17:46:37	12
09/23/2013 17:46:42	6
09/23/2013 17:46:47	8
09/23/2013 17:46:52	10
09/23/2013 17:46:57	4
09/23/2013 17:47:02	7
09/23/2013 17:47:07	11
09/23/2013 17:47:12	8
09/23/2013 17:47:17	13
09/23/2013 17:47:22	5
09/23/2013 17:47:27	5
09/23/2013 17:47:32	4
09/23/2013 17:47:37	8
09/23/2013 17:47:42	8
09/23/2013 17:47:47	10
09/23/2013 17:47:52	7
09/23/2013 17:47:57	8
09/23/2013 17:48:02	7
09/23/2013 17:48:07	8
09/23/2013 17:48:12	8
09/23/2013 17:48:17	6
09/23/2013 17:48:22	2
09/23/2013 17:48:27	5
09/23/2013 17:48:32	12
09/23/2013 17:48:37	3
09/23/2013 17:48:42	7
09/23/2013 17:48:47	6
09/23/2013 17:48:52	12
09/23/2013 17:48:57	4
09/23/2013 17:49:02	8
09/23/2013 17:49:07	4
09/23/2013 17:49:12	9
09/23/2013 17:49:17	5
09/23/2013 17:49:22	14
09/23/2013 17:49:27	5
09/23/2013 17:49:32	12
09/23/2013 17:49:37	5
09/23/2013 17:49:42	7
09/23/2013 17:49:47	4
09/23/2013 17:49:52	7
09/23/2013 17:49:57	7
09/23/2013 17:50:02	10
09/23/2013 17:50:07	4
09/23/2013 17:50:12	4
09/23/2013 17:50:17	10
09/23/2013 17:50:22	10
09/23/2013 17:50:27	3
09/23/2013 17:50:32	8
09/23/2013 17:50:37	3
09/23/2013 17:50:42	10
09/23/2013 17:50:47	5
09/23/2013 17:50:52	4
09/23/2013 17:50:57	4
09/23/2013 17:51:02	5
09/23/2013 17:51:07	7
09/23/2013 17:51:12	8
09/23/2013 17:51:17	7
09/23/2013 17:51:22	4
09/23/2013 17:51:27	6
09/23/2013 17:51:32	6
09/23/2013 17:51:37	5
09/23/2013 17:51:42	9
09/23/2013 17:51:47	7
09/23/2013 17:51:52	11
09/23/2013 17:51:57	10
09/23/2013 17:52:02	4
09/23/2013 17:52:07	4
09/23/2013 17:52:12	10
09/23/2013 17:52:17	4
09/23/2013 17:52:22	7
09/23/2013 17:52:27	8
09/23/2013 17:52:32	6
09/23/2013 17:52:37	5
09/23/2013 17:52:42	10
09/23/2013 17:52:47	6
09/23/2013 17:52:52	5
09/23/2013 17:52:57	6
09/23/2013 17:53:02	5
09/23/2013 17:53:07	7
09/23/2013 17:53:12	7
09/23/2013 17:53:17	7
09/23/2013 17:53:22	12
09/23/2013 17:53:27	12
09/23/2013 17:53:32	6
09/23/2013 17:53:37	13
09/23/2013 17:53:42	7
09/23/2013 17:53:47	8
09/23/2013 17:53:52	1
09/23/2013 17:53:57	10
09/23/2013 17:54:02	3
09/23/2013 17:54:07	4
09/23/2013 17:54:12	6
09/23/2013 17:54:17	9
09/23/2013 17:54:22	8
09/23/2013 17:54:27	6
09/23/2013 17:54:32	5
09/23/2013 17:54:37	6
09/23/2013 17:54:42	3
09/23/2013 17:54:47	4
09/23/2013 17:54:52	3
09/23/2013 17:54:57	5
09/23/2013 17:55:02	5
09/23/2013 17:55:07	10
09/23/2013 17:55:12	9
09/23/2013 17:55:17	7
09/23/2013 17:55:22	5
09/23/2013 17:55:27	8
09/23/2013 17:55:32	4
09/23/2013 17:55:37	5
09/23/2013 17:55:42	1
09/23/2013 17:55:47	6
09/23/2013 17:55:52	7
09/23/2013 17:55:57	8
09/23/2013 17:56:02	5
09/23/2013 17:56:07	7
09/23/2013 17:56:12	3
09/23/2013 17:56:17	7
09/23/2013 17:56:22	9
09/23/2013 17:56:27	10
09/23/2013 17:56:32	5
09/23/2013 17:56:37	3
09/23/2013 17:56:42	7
09/23/2013 17:56:47	11
09/23/2013 17:56:52	12
09/23/2013 17:56:57	7
09/23/2013 17:57:02	2
09/23/2013 17:57:07	5
09/23/2013 17:57:12	6
09/23/2013 17:57:17	10
09/23/2013 17:57:22	7
09/23/2013 17:57:27	5
09/23/2013 17:57:32	6
09/23/2013 17:57:37	5
09/23/2013 17:57:42	5
09/23/2013 17:57:47	8
09/23/2013 17:57:52	8
09/23/2013 17:57:57	5
09/23/2013 17:58:02	18
09/23/2013 17:58:07	7
09/23/2013 17:58:12	5
09/23/2013 17:58:17	7
09/23/2013 17:58:22	8
09/23/2013 17:58:27	5
09/23/2013 17:58:32	8
09/23/2013 17:58:37	6
09/23/2013 17:58:42	5
09/23/2013 17:58:47	1
09/23/2013 17:58:52	3
09/23/2013 17:58:57	6
09/23/2013 17:59:02	6
09/23/2013 17:59:07	6
09/23/2013 17:59:12	5
09/23/2013 17:59:17	6
09/23/2013 17:59:22	8
09/23/2013 17:59:27	7
09/23/2013 17:59:32	2
09/23/2013 17:59:37	3
09/23/2013 17:59:42	4
09/23/2013 17:59:47	7
09/23/2013 17:59:52	8
09/23/2013 17:59:57	9
09/23/2013 18:00:02	3
09/23/2013 18:00:07	11
09/23/2013 18:00:12	7
09/23/2013 18:00:17	6
09/23/2013 18:00:22	8
09/23/2013 18:00:27	9
09/23/2013 18:00:32	7
09/23/2013 18:00:37	8
09/23/2013 18:00:42	8
09/23/2013 18:00:47	5
09/23/2013 18:00:52	7
09/23/2013 18:00:57	7
09/23/2013 18:01:02	7
09/23/2013 18:01:07	9
09/23/2013 18:01:12	7
09/23/2013 18:01:17	10
09/23/2013 18:01:22	5
09/23/2013 18:01:27	7
09/23/2013 18:01:32	4
09/23/2013 18:01:37	6
09/23/2013 18:01:42	10
09/23/2013 18:01:47	9
09/23/2013 18:01:52	4
09/23/2013 18:01:57	6
09/23/2013 18:02:02	6
09/23/2013 18:02:07	4
09/23/2013 18:02:12	8
09/23/2013 18:02:17	9
09/23/2013 18:02:22	7
09/23/2013 18:02:27	4
09/23/2013 18:02:32	7
09/23/2013 18:02:37	3
09/23/2013 18:02:42	12
09/23/2013 18:02:47	5
09/23/2013 18:02:52	9
09/23/2013 18:02:57	4
09/23/2013 18:03:02	11
09/23/2013 18:03:07	9
09/23/2013 18:03:12	9
09/23/2013 18:03:17	9
09/23/2013 18:03:22	7
09/23/2013 18:03:27	8
09/23/2013 18:03:32	6
09/23/2013 18:03:37	6
09/23/2013 18:03:42	8
09/23/2013 18:03:47	9
09/23/2013 18:03:52	2
09/23/2013 18:03:57	4
09/23/2013 18:04:02	7
09/23/2013 18:04:07	9
09/23/2013 18:04:12	4
09/23/2013 18:04:17	5
09/23/2013 18:04:22	3
09/23/2013 18:04:27	12
09/23/2013 18:04:32	4
09/23/2013 18:04:37	12
09/23/2013 18:04:42	8
09/23/2013 18:04:47	3
09/23/2013 18:04:52	5
09/23/2013 18:04:57	8
09/23/2013 18:05:02	8
09/23/2013 18:05:07	9
09/23/2013 18:05:12	7
09/23/2013 18:05:17	7
09/23/2013 18:05:22	7
09/23/2013 18:05:27	11
09/23/2013 18:05:32	11
09/23/2013 18:05:37	9
09/23/2013 18:05:42	3
09/23/2013 18:05:47	7
09/23/2013 18:05:52	7
09/23/2013 18:05:57	5
09/23/2013 18:06:02	6
09/23/2013 18:06:07	6
09/23/2013 18:06:12	7
09/23/2013 18:06:17	8
09/23/2013 18:06:22	11
09/23/2013 18:06:27	8
09/23/2013 18:06:32	6
09/23/2013 18:06:37	8
09/23/2013 18:06:42	9
09/23/2013 18:06:47	12
09/23/2013 18:06:52	9
09/23/2013 18:06:57	9
09/23/2013 18:07:02	3
09/23/2013 18:07:07	5
09/23/2013 18:07:12	8
09/23/2013 18:07:17	6
09/23/2013 18:07:22	11
09/23/2013 18:07:27	6
09/23/2013 18:07:32	11
09/23/2013 18:07:37	8
09/23/2013 18:07:42	4
09/23/2013 18:07:47	12
09/23/2013 18:07:52	6
09/23/2013 18:07:57	4
09/23/2013 18:08:02	11
09/23/2013 18:08:07	1
09/23/2013 18:08:12	4
09/23/2013 18:08:17	8
09/23/2013 18:08:22	10
09/23/2013 18:08:27	4
09/23/2013 18:08:32	6
09/23/2013 18:08:37	6
09/23/2013 18:08:42	6
09/23/2013 18:08:47	6
09/23/2013 18:08:52	11
09/23/2013 18:08:57	3
09/23/2013 18:09:02	7
09/23/2013 18:09:07	6
09/23/2013 18:09:12	4
09/23/2013 18:09:17	6
09/23/2013 18:09:22	8
09/23/2013 18:09:27	8
09/23/2013 18:09:32	9
09/23/2013 18:09:37	7
09/23/2013 18:09:42	8
09/23/2013 18:09:47	6
09/23/2013 18:09:52	7
09/23/2013 18:09:57	11
09/23/2013 18:10:02	1
09/23/2013 18:10:07	6
09/23/2013 18:10:12	3
09/23/2013 18:10:17	9
09/23/2013 18:10:22	5
09/23/2013 18:10:27	11
09/23/2013 18:10:32	7
09/23/2013 18:10:37	6
09/23/2013 18:10:42	11
09/23/2013 18:10:47	7
09/23/2013 18:10:52	6
09/23/2013 18:10:57	5
09/23/2013 18:11:02	4
09/23/2013 18:11:07	9
09/23/2013 18:11:12	9
09/23/2013 18:11:17	8
09/23/2013 18:11:22	5
09/23/2013 18:11:27	8
09/23/2013 18:11:32	7
09/23/2013 18:11:37	8
09/23/2013 18:11:42	7
09/23/2013 18:11:47	3
09/23/2013 18:11:52	10
09/23/2013 18:11:57	7
09/23/2013 18:12:02	8
09/23/2013 18:12:07	10
09/23/2013 18:12:12	11
09/23/2013 18:12:17	8
09/23/2013 18:12:22	13
09/23/2013 18:12:27	9
09/23/2013 18:12:32	10
09/23/2013 18:12:37	4
09/23/2013 18:12:42	4
09/23/2013 18:12:47	9
09/23/2013 18:12:52	7
09/23/2013 18:12:57	14
09/23/2013 18:13:02	7
09/23/2013 18:13:07	6
09/23/2013 18:13:12	4
09/23/2013 18:13:17	8
09/23/2013 18:13:22	8
09/23/2013 18:13:27	9
09/23/2013 18:13:32	10
09/23/2013 18:13:37	11
09/23/2013 18:13:42	6
09/23/2013 18:13:47	3
09/23/2013 18:13:52	2
09/23/2013 18:13:57	7
09/23/2013 18:14:02	10
09/23/2013 18:14:07	6
09/23/2013 18:14:12	3
09/23/2013 18:14:17	5
09/23/2013 18:14:22	2
09/23/2013 18:14:27	9
09/23/2013 18:14:32	4
09/23/2013 18:14:37	5
09/23/2013 18:14:42	5
09/23/2013 18:14:47	4
09/23/2013 18:14:52	4
09/23/2013 18:14:57	6
09/23/2013 18:15:02	7
09/23/2013 18:15:07	6
09/23/2013 18:15:12	8
09/23/2013 18:15:17	5
09/23/2013 18:15:22	5
09/23/2013 18:15:27	7
09/23/2013 18:15:32	11
09/23/2013 18:15:37	8
09/23/2013 18:15:42	3
09/23/2013 18:15:47	4
09/23/2013 18:15:52	7
09/23/2013 18:15:57	9
09/23/2013 18:16:02	6
09/23/2013 18:16:07	4
09/23/2013 18:16:12	8
09/23/2013 18:16:17	3
09/23/2013 18:16:22	7
09/23/2013 18:16:27	4
09/23/2013 18:16:32	7
09/23/2013 18:16:37	3
09/23/2013 18:16:42	4
09/23/2013 18:16:47	7
09/23/2013 18:16:52	10
09/23/2013 18:16:57	7
09/23/2013 18:17:02	10
09/23/2013 18:17:07	10
09/23/2013 18:17:12	4
09/23/2013 18:17:17	3
09/23/2013 18:17:22	7
09/23/2013 18:17:27	5
09/23/2013 18:17:32	7
09/23/2013 18:17:37	8
09/23/2013 18:17:42	8
09/23/2013 18:17:47	8
09/23/2013 18:17:52	7
09/23/2013 18:17:57	10
09/23/2013 18:18:02	9
09/23/2013 18:18:07	7
09/23/2013 18:18:12	6
09/23/2013 18:18:17	12
09/23/2013 18:18:22	11
09/23/2013 18:18:27	10
09/23/2013 18:18:32	4
09/23/2013 18:18:37	8
09/23/2013 18:18:42	6
09/23/2013 18:18:47	7
09/23/2013 18:18:52	5
09/23/2013 18:18:57	8
09/23/2013 18:19:02	7
09/23/2013 18:19:07	10
09/23/2013 18:19:12	4
09/23/2013 18:19:17	7
09/23/2013 18:19:22	4
09/23/2013 18:19:27	9
09/23/2013 18:19:32	6
09/23/2013 18:19:37	2
09/23/2013 18:19:42	13
09/23/2013 18:19:47	10
09/23/2013 18:19:52	8
09/23/2013 18:19:57	9
09/23/2013 18:20:02	7
09/23/2013 18:20:07	4
09/23/2013 18:20:12	4
09/23/2013 18:20:17	7
09/23/2013 18:20:22	3
09/23/2013 18:20:27	4
09/23/2013 18:20:32	5
09/23/2013 18:20:37	6
09/23/2013 18:20:42	8
09/23/2013 18:20:47	11
09/23/2013 18:20:52	5
09/23/2013 18:20:57	3
09/23/2013 18:21:02	6
09/23/2013 18:21:07	5
09/23/2013 18:21:12	4
09/23/2013 18:21:17	6
09/23/2013 18:21:22	7
09/23/2013 18:21:27	2
09/23/2013 18:21:32	6
09/23/2013 18:21:37	11
09/23/2013 18:21:42	5
09/23/2013 18:21:47	7
09/23/2013 18:21:52	14
09/23/2013 18:21:57	9
09/23/2013 18:22:02	11
09/23/2013 18:22:07	5
09/23/2013 18:22:12	9
09/23/2013 18:22:17	15
09/23/2013 18:22:22	4
09/23/2013 18:22:27	7
09/23/2013 18:22:32	6
09/23/2013 18:22:37	7
09/23/2013 18:22:42	6
09/23/2013 18:22:47	12
09/23/2013 18:22:52	8
09/23/2013 18:22:57	8
09/23/2013 18:23:02	5
09/23/2013 18:23:07	6
09/23/2013 18:23:12	13
09/23/2013 18:23:17	10
09/23/2013 18:23:22	10
09/23/2013 18:23:27	8
09/23/2013 18:23:32	10
09/23/2013 18:23:37	8
09/23/2013 18:23:42	5
09/23/2013 18:23:47	4
09/23/2013 18:23:52	3
09/23/2013 18:23:57	6
09/23/2013 18:24:02	5
09/23/2013 18:24:07	6
09/23/2013 18:24:12	6
09/23/2013 18:24:17	12
09/23/2013 18:24:22	7
09/23/2013 18:24:27	6
09/23/2013 18:24:32	9
09/23/2013 18:24:37	7
09/23/2013 18:24:42	9
09/23/2013 18:24:47	6
09/23/2013 18:24:52	7
09/23/2013 18:24:57	4
09/23/2013 18:25:02	14
09/23/2013 18:25:07	10
09/23/2013 18:25:12	11
09/23/2013 18:25:17	9
09/23/2013 18:25:22	4
09/23/2013 18:25:27	8
09/23/2013 18:25:32	4
09/23/2013 18:25:37	5
09/23/2013 18:25:42	6
09/23/2013 18:25:47	8
09/23/2013 18:25:52	4
09/23/2013 18:25:57	4
09/23/2013 18:26:02	7
09/23/2013 18:26:07	10
09/23/2013 18:26:12	5
09/23/2013 18:26:17	5
09/23/2013 18:26:22	8
09/23/2013 18:26:27	5
09/23/2013 18:26:32	7
09/23/2013 18:26:37	3
09/23/2013 18:26:42	5
09/23/2013 18:26:47	5
09/23/2013 18:26:52	5
09/23/2013 18:26:57	9
09/23/2013 18:27:02	7
09/23/2013 18:27:07	8
09/23/2013 18:27:12	7
09/23/2013 18:27:17	7
09/23/2013 18:27:22	8
09/23/2013 18:27:27	11
09/23/2013 18:27:32	5
09/23/2013 18:27:37	5
09/23/2013 18:27:42	8
09/23/2013 18:27:47	6
09/23/2013 18:27:52	11
09/23/2013 18:27:57	6
09/23/2013 18:28:02	5
09/23/2013 18:28:07	8
09/23/2013 18:28:12	3
09/23/2013 18:28:17	8
09/23/2013 18:28:22	6
09/23/2013 18:28:27	6
09/23/2013 18:28:32	2
09/23/2013 18:28:37	8
09/23/2013 18:28:42	7
09/23/2013 18:28:47	8
09/23/2013 18:28:52	10
09/23/2013 18:28:57	12
09/23/2013 18:29:02	6
09/23/2013 18:29:07	8
09/23/2013 18:29:12	5
09/23/2013 18:29:17	7
09/23/2013 18:29:22	6
09/23/2013 18:29:27	8
09/23/2013 18:29:32	5
09/23/2013 18:29:37	5
09/23/2013 18:29:42	4
09/23/2013 18:29:47	4
09/23/2013 18:29:52	7
09/23/2013 18:29:57	5
09/23/2013 18:30:02	5
09/23/2013 18:30:07	4
09/23/2013 18:30:12	5
09/23/2013 18:30:17	10
09/23/2013 18:30:22	8
09/23/2013 18:30:27	6
09/23/2013 18:30:32	5
09/23/2013 18:30:37	11
09/23/2013 18:30:42	13
09/23/2013 18:30:47	6
09/23/2013 18:30:52	6
09/23/2013 18:30:57	6
09/23/2013 18:31:02	6
09/23/2013 18:31:07	8
09/23/2013 18:31:12	9
09/23/2013 18:31:17	5
09/23/2013 18:31:22	7
09/23/2013 18:31:27	6
09/23/2013 18:31:32	10
09/23/2013 18:31:37	10
09/23/2013 18:31:42	9
09/23/2013 18:31:47	8
09/23/2013 18:31:52	5
09/23/2013 18:31:57	10
09/23/2013 18:32:02	10
09/23/2013 18:32:07	5
09/23/2013 18:32:12	5
09/23/2013 18:32:17	6
09/23/2013 18:32:22	2
09/23/2013 18:32:27	7
09/23/2013 18:32:32	4
09/23/2013 18:32:37	6
09/23/2013 18:32:42	8
09/23/2013 18:32:47	9
09/23/2013 18:32:52	6
09/23/2013 18:32:57	3
09/23/2013 18:33:02	7
09/23/2013 18:33:07	5
09/23/2013 18:33:12	6
09/23/2013 18:33:17	5
09/23/2013 18:33:22	7
09/23/2013 18:33:27	2
09/23/2013 18:33:32	6
09/23/2013 18:33:37	4
09/23/2013 18:33:42	7
09/23/2013 18:33:47	9
09/23/2013 18:33:52	5
09/23/2013 18:33:57	7
09/23/2013 18:34:02	9
09/23/2013 18:34:07	3
09/23/2013 18:34:12	7
09/23/2013 18:34:17	3
09/23/2013 18:34:22	4
09/23/2013 18:34:27	8
09/23/2013 18:34:32	10
09/23/2013 18:34:37	7
09/23/2013 18:34:42	8
09/23/2013 18:34:47	6
09/23/2013 18:34:52	6
09/23/2013 18:34:57	7
09/23/2013 18:35:02	6
09/23/2013 18:35:07	5
09/23/2013 18:35:12	6
09/23/2013 18:35:17	7
09/23/2013 18:35:22	5
09/23/2013 18:35:27	4
09/23/2013 18:35:32	7
09/23/2013 18:35:37	3
09/23/2013 18:35:42	6
09/23/2013 18:35:47	7
09/23/2013 18:35:52	12
09/23/2013 18:35:57	9
09/23/2013 18:36:02	7
09/23/2013 18:36:07	7
09/23/2013 18:36:12	5
09/23/2013 18:36:17	3
09/23/2013 18:36:22	6
09/23/2013 18:36:27	6
09/23/2013 18:36:32	7
09/23/2013 18:36:37	4
09/23/2013 18:36:42	16
09/23/2013 18:36:47	8
09/23/2013 18:36:52	4
09/23/2013 18:36:57	9
09/23/2013 18:37:02	10
09/23/2013 18:37:07	6
09/23/2013 18:37:12	5
09/23/2013 18:37:17	4
09/23/2013 18:37:22	7
09/23/2013 18:37:27	11
09/23/2013 18:37:32	5
09/23/2013 18:37:37	4
09/23/2013 18:37:42	5
09/23/2013 18:37:47	8
09/23/2013 18:37:52	4
09/23/2013 18:37:57	6
09/23/2013 18:38:02	5
09/23/2013 18:38:07	7
09/23/2013 18:38:12	8
09/23/2013 18:38:17	5
09/23/2013 18:38:22	7
09/23/2013 18:38:27	5
09/23/2013 18:38:32	10
09/23/2013 18:38:37	2
09/23/2013 18:38:42	4
09/23/2013 18:38:47	2
09/23/2013 18:38:52	5
09/23/2013 18:38:57	8
09/23/2013 18:39:02	8
09/23/2013 18:39:07	5
09/23/2013 18:39:12	4
09/23/2013 18:39:17	7
09/23/2013 18:39:22	3
09/23/2013 18:39:27	1
09/23/2013 18:39:32	9
09/23/2013 18:39:37	6
09/23/2013 18:39:42	9
09/23/2013 18:39:47	3
09/23/2013 18:39:52	9
09/23/2013 18:39:57	6
09/23/2013 18:40:02	12
09/23/2013 18:40:07	12
09/23/2013 18:40:12	6
09/23/2013 18:40:17	7
09/23/2013 18:40:22	5
09/23/2013 18:40:27	8
09/23/2013 18:40:32	8
09/23/2013 18:40:37	4
09/23/2013 18:40:42	5
09/23/2013 18:40:47	5
09/23/2013 18:40:52	6
09/23/2013 18:40:57	8
09/23/2013 18:41:02	7
09/23/2013 18:41:07	12
09/23/2013 18:41:12	7
09/23/2013 18:41:17	5
09/23/2013 18:41:22	7
09/23/2013 18:41:27	11
09/23/2013 18:41:32	10
09/23/2013 18:41:37	3
09/23/2013 18:41:42	9
09/23/2013 18:41:47	5
09/23/2013 18:41:52	9
09/23/2013 18:41:57	5
09/23/2013 18:42:02	11
09/23/2013 18:42:07	7
09/23/2013 18:42:12	5
09/23/2013 18:42:17	10
09/23/2013 18:42:22	6
09/23/2013 18:42:27	5
09/23/2013 18:42:32	9
09/23/2013 18:42:37	7
09/23/2013 18:42:42	4
09/23/2013 18:42:47	6
09/23/2013 18:42:52	10
09/23/2013 18:42:57	4
09/23/2013 18:43:02	9
09/23/2013 18:43:07	8
09/23/2013 18:43:12	12
09/23/2013 18:43:17	7
09/23/2013 18:43:22	8
09/23/2013 18:43:27	10
09/23/2013 18:43:32	6
09/23/2013 18:43:37	5
09/23/2013 18:43:42	8
09/23/2013 18:43:47	11
09/23/2013 18:43:52	8
09/23/2013 18:43:57	2
09/23/2013 18:44:02	11
09/23/2013 18:44:07	7
